Date,Time (UTC),Exchange,Symbol,Side,Quantity,Price,Total USD,Fee (est.),Net Amount,Order ID,Mode,Notes
2026-05-12,21:51:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,21:51:52,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:51:53,BitGet,SOLUSDT,,,87.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:51:54,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:51:56,BitGet,ETCUSDT,,,8.57,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:51:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:51:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:51:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,21:51:59,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,21:56:47,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:51,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,21:56:54,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:55,BitGet,SOLUSDT,,,87.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:56,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:57,BitGet,ETCUSDT,,,8.57,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:58,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:56:59,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,21:57:00,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,21:57:01,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:01:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:50,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:51,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:01:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:53,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:01:54,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:57,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:01:59,BitGet,VETUSDT,BUY,280.112045,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,22:06:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:06:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:53,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:06:54,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:57,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:06:59,BitGet,VETUSDT,BUY,280.112045,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,22:11:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:11:50,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:11:51,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:11:53,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:11:56,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:11:56,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:12:00,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:12:01,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:12:03,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:12:04,BitGet,VETUSDT,BUY,280.112045,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,22:16:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:16:50,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:16:51,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:16:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:16:53,BitGet,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:16:54,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:16:57,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:16:58,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:16:59,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:48,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:21:51,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:52,BitGet,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:21:53,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:21:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:26:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:53,BitGet,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:26:54,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:26:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:31:51,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:53,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:53,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:55,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:56,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:31:57,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:48,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:36:51,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:52,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:53,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:55,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:56,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:36:56,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:48,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:51,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:41:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:53,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:54,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:41:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:49,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:51,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:52,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:46:53,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:54,BitGet,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:46:55,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:57,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:58,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:46:59,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:48,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:51,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:51:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:52,BitGet,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:51:53,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:56,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:51:57,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:48,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:49,BitGet,NEARUSDT,,,1.40,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:50,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-12,22:56:51,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:53,BitGet,APTUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,22:56:54,BitGet,SOLUSDT,,,87.25,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,22:56:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:48,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:49,BitGet,NEARUSDT,,,1.41,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:50,BitGet,LINKUSDT,,,9.48,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:01:51,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:01:51,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:01:53,BitGet,SOLUSDT,,,87.09,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:55,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:57,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:58,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:01:59,BitGet,VETUSDT,BUY,279.329609,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,23:06:48,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:50,BitGet,NEARUSDT,,,1.41,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:51,BitGet,LINKUSDT,,,9.48,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:06:52,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:06:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:06:54,BitGet,SOLUSDT,,,87.09,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:54,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:56,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:06:58,BitGet,VETUSDT,BUY,279.329609,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,23:11:48,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:50,BitGet,NEARUSDT,,,1.41,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:50,BitGet,LINKUSDT,,,9.48,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:11:51,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:11:52,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:11:53,BitGet,SOLUSDT,,,87.09,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:54,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:55,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:57,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:58,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:11:58,BitGet,VETUSDT,BUY,279.329609,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,23:16:47,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:48,BitGet,NEARUSDT,,,1.41,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:49,BitGet,LINKUSDT,,,9.48,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:16:50,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:16:51,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:16:52,BitGet,SOLUSDT,,,87.09,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:53,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:55,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:55,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:56,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:16:57,BitGet,VETUSDT,BUY,279.329609,0.01,2.00,0.0020,2.00,,LIVE,"Error: BitGet order failed: Request URL NOT FOUND"
2026-05-12,23:21:48,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:21:50,BitGet,NEARUSDT,,,1.41,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:21:51,BitGet,LINKUSDT,,,9.48,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:21:52,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:21:53,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-12,23:21:57,BitGet,SOLUSDT,,,87.09,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:21:57,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:21:59,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
2026-05-12,23:22:00,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) above 70 (reversal setup in downtrend)"
